Date,Open,High,Low,Close,Volume
2015-09-30,13.577,13.652,13.314,13.614,5009294
2015-10-02,13.408,14.008,13.314,13.895,2678382
2015-10-05,14.045,14.252,13.914,14.139,5522226
2015-10-06,14.345,14.345,13.97,14.102,4860390
2015-10-07,14.195,14.195,13.652,14.064,9060779
2015-10-08,13.97,14.12,13.877,13.952,10400382
2015-10-09,14.045,14.195,13.783,13.783,3531796
2015-10-12,13.97,14.045,13.839,13.97,2171746
2015-10-13,14.045,14.064,13.933,14.045,2668127
2015-10-14,14.252,14.252,13.783,13.839,1743652
2015-10-15,14.102,14.402,13.895,14.364,6519494
2015-10-16,14.458,14.495,14.27,14.383,3727282
2015-10-19,14.27,14.439,14.252,14.383,717130
2015-10-20,14.383,14.383,14.045,14.12,1641063
2015-10-22,14.12,14.345,14.102,14.252,2184733
2015-10-23,14.477,14.57,14.383,14.552,2708106
2015-10-26,14.645,14.72,14.308,14.345,2277722
2015-10-27,14.252,14.608,14.233,14.42,4180952
2015-10-28,14.42,14.627,14.27,14.533,3351042
2015-10-29,14.552,14.57,14.102,14.364,5795456
2015-10-30,14.589,14.589,14.308,14.477,2750562
2015-11-02,14.439,14.458,14.083,14.177,2386000
2015-11-03,14.327,14.645,14.177,14.57,2532020
2015-11-04,14.645,14.927,14.364,14.383,4847460
2015-11-05,14.42,14.627,14.327,14.458,1736879
2015-11-06,14.439,14.439,14.233,14.364,1885822
2015-11-09,14.402,14.42,14.195,14.27,1110397
2015-11-10,14.158,14.177,13.839,13.858,3204640
2015-11-11,13.989,14.045,13.802,13.82,2117440
2015-11-12,13.895,14.139,13.783,14.12,1938309
2015-11-13,13.97,14.177,13.914,14.045,2417862
2015-11-16,13.82,13.989,13.652,13.67,2113285
2015-11-17,13.82,14.027,13.67,13.764,2906280
2015-11-18,13.764,13.895,13.67,13.708,2313570
2015-11-19,13.989,14.12,13.895,13.952,2008979
2015-11-20,14.064,14.327,13.952,14.27,2680000
2015-11-23,14.233,14.27,14.027,14.102,757805
2015-11-24,14.045,14.064,13.727,13.933,2703678
2015-11-25,13.67,13.802,13.633,13.67,2673997
2015-11-26,13.877,13.877,13.314,13.333,3147659
2015-11-27,13.258,13.258,12.658,12.789,10669949
2015-11-30,12.845,12.958,12.714,12.826,10520895
2015-12-01,12.845,12.939,12.526,12.545,6309948
2015-12-02,12.733,12.826,12.583,12.583,3039000
2015-12-03,12.601,12.601,12.489,12.508,2360116
2015-12-04,12.414,12.526,12.264,12.301,4835032
2015-12-07,12.545,12.545,12.414,12.508,3362344
2015-12-08,12.62,12.639,12.226,12.226,5136437
2015-12-09,12.489,12.489,12.32,12.451,3987348
2015-12-10,12.451,12.451,12.283,12.301,2229380
2015-12-11,12.283,12.414,12.283,12.301,2370836
2015-12-14,12.226,12.245,12.001,12.17,3652533
2015-12-15,12.17,12.17,11.926,11.945,3380973
2015-12-16,12.095,12.189,12.039,12.114,2071716
2015-12-17,12.208,12.339,12.189,12.245,3424543
2015-12-18,12.189,12.358,12.17,12.226,3322714
2015-12-21,12.189,12.395,12.114,12.376,2398281
2015-12-22,12.451,12.583,12.433,12.508,2320206
2015-12-23,12.62,12.658,12.47,12.658,2775312
2015-12-24,12.658,12.658,12.583,12.601,403028
2015-12-28,12.601,12.658,12.433,12.451,1335000
2015-12-29,12.395,12.583,12.395,12.526,1576950
2015-12-30,12.658,12.658,12.508,12.583,1552761
2015-12-31,12.564,12.658,12.489,12.583,417463
2016-01-04,12.583,12.658,12.264,12.32,2345222
2016-01-05,12.32,12.451,12.301,12.414,2190484
2016-01-06,12.301,12.376,12.301,12.339,2975141
2016-01-07,12.339,12.376,12.02,12.17,3196524
2016-01-08,12.17,12.283,12.17,12.226,3397040
2016-01-11,12.133,12.283,12.095,12.114,4252545
2016-01-12,12.208,12.208,11.945,11.964,2491049
2016-01-13,12.058,12.283,11.945,11.964,4958439
2016-01-14,11.964,12.301,11.833,12.17,4338550
2016-01-15,12.17,12.189,11.945,11.964,3969322
2016-01-18,12.001,12.001,11.551,11.608,4507184
2016-01-19,11.701,11.776,11.533,11.758,3891500
2016-01-20,11.551,11.758,11.289,11.308,6428995
2016-01-21,11.758,12.189,11.626,11.72,9155711
2016-01-22,11.851,12.058,11.476,11.608,6897117
2016-01-25,11.758,11.851,11.533,11.626,3297679
2016-01-26,11.439,11.739,11.439,11.608,2043515
2016-01-27,11.626,11.683,11.401,11.42,2100300
2016-01-28,11.533,11.608,11.289,11.289,3027904
2016-01-29,11.345,11.476,11.251,11.42,4192122
2016-02-01,11.439,11.495,11.27,11.308,2948000
2016-02-02,11.176,11.289,11.158,11.176,4507450
2016-02-03,11.158,11.158,10.97,11.064,2906646
2016-02-04,11.176,11.176,10.876,10.97,3464500
2016-02-05,11.007,11.12,10.557,10.726,6936312
2016-02-11,10.595,10.689,10.407,10.445,5884431
2016-02-12,10.407,10.689,10.37,10.651,4776898
2016-02-15,10.707,10.895,10.595,10.876,2560997
2016-02-16,10.839,11.158,10.707,11.158,4238006
2016-02-17,11.233,11.233,10.82,10.876,3212646
2016-02-18,10.97,11.439,10.876,11.345,5782008
2016-02-19,11.364,11.439,11.251,11.326,2217364
2016-02-22,11.514,11.608,11.476,11.57,2234984
2016-02-23,11.458,11.701,11.458,11.664,3692734
2016-02-24,11.57,12.001,11.57,11.626,3588999
2016-02-25,11.983,11.983,11.42,11.439,3180000
2016-02-26,11.758,12.02,11.495,12.02,4056174
2016-02-29,12.076,12.095,11.608,11.626,3045177
2016-03-01,11.626,12.02,11.589,12.001,3057976
2016-03-02,12.17,12.545,12.151,12.489,6400100
2016-03-03,12.658,12.92,12.489,12.639,3928438
2016-03-04,12.658,12.845,12.639,12.808,6289052
2016-03-07,12.751,12.883,12.639,12.676,3041159
2016-03-08,12.658,12.751,12.508,12.545,2245422
2016-03-09,12.658,13.183,12.47,13.164,9807948
2016-03-10,13.126,13.126,12.62,12.639,6901632
2016-03-11,12.714,13.089,12.545,12.958,5106717
2016-03-14,13.089,13.126,12.958,12.976,1825000
2016-03-15,12.864,13.033,12.733,12.845,3698737
2016-03-16,12.939,12.995,12.77,12.826,2260740
2016-03-17,13.014,13.051,12.92,12.939,2891000
2016-03-18,12.958,13.089,12.939,13.014,3803681
2016-03-21,13.033,13.07,12.658,12.751,3839206
2016-03-22,12.714,12.714,12.358,12.376,6140506
2016-03-23,12.376,12.376,12.226,12.283,2807503
2016-03-24,12.376,12.395,12.151,12.17,2538519
2016-03-29,12.17,12.226,12.095,12.151,1853096
2016-03-30,12.17,12.508,12.151,12.508,2468208
2016-03-31,12.583,12.601,12.47,12.583,2809638
2016-04-01,12.583,12.658,12.339,12.376,2548115
2016-04-05,12.376,12.376,12.189,12.32,4054337
2016-04-06,12.387,12.425,12.215,12.368,2367619
2016-04-07,12.253,12.406,12.157,12.177,2987445
2016-04-08,12.138,12.311,12.062,12.234,4319067
2016-04-11,12.215,12.387,12.157,12.272,2995492
2016-04-12,12.349,12.368,12.215,12.234,2125057
2016-04-13,12.291,12.636,12.291,12.617,3468442
2016-04-14,12.847,12.866,12.655,12.713,2905593
2016-04-15,12.751,12.847,12.674,12.674,3059930
2016-04-18,12.732,12.77,12.502,12.636,2503922
2016-04-19,12.77,12.904,12.636,12.77,3081231
2016-04-20,12.923,12.923,12.674,12.693,3176884
2016-04-21,12.847,12.847,12.77,12.828,3527744
2016-04-22,12.598,12.847,12.598,12.732,2008242
2016-04-25,12.732,12.732,12.559,12.617,1476664
2016-04-26,12.732,12.732,12.272,12.406,5088279
2016-04-27,12.445,12.483,12.253,12.272,3356368
2016-04-28,12.445,12.521,11.66,11.679,16428486
2016-04-29,11.774,11.966,11.755,11.87,6022478
2016-05-03,11.909,11.909,11.66,11.698,4771850
2016-05-04,11.832,11.832,11.698,11.755,2999612
2016-05-05,11.755,11.832,11.679,11.755,2708144
2016-05-06,11.698,11.736,11.602,11.698,2212551
2016-05-09,11.774,11.87,11.583,11.583,1962636
2016-05-10,11.583,11.794,11.506,11.755,2609512
2016-05-11,11.889,11.909,11.526,11.64,1109149
2016-05-12,11.66,11.736,11.487,11.698,2028524
2016-05-13,11.794,11.832,11.487,11.602,3144892
2016-05-16,11.526,11.774,11.506,11.717,2578162
2016-05-17,11.698,11.774,11.506,11.698,2407733
2016-05-18,11.679,11.679,11.468,11.487,2240701
2016-05-19,11.468,11.526,11.353,11.353,1793000
2016-05-20,11.392,11.698,11.372,11.602,2358488
2016-05-23,11.602,11.64,11.526,11.545,1205000
2016-05-24,11.602,11.736,11.506,11.717,1567000
2016-05-25,11.909,11.909,11.698,11.755,2917896
